Date,Value
2013-06-11 00:00:00-04:00,111.46555794933246
2013-06-12 00:00:00-04:00,110.99254317913788
2013-06-13 00:00:00-04:00,112.39637214939391
2013-06-14 00:00:00-04:00,112.10793018358846
2013-06-17 00:00:00-04:00,112.47949466329128
2013-06-18 00:00:00-04:00,112.78605543245847
2013-06-19 00:00:00-04:00,111.34698157850094
2013-06-20 00:00:00-04:00,108.37756013038995
2013-06-21 00:00:00-04:00,108.30579767271313
2013-06-24 00:00:00-04:00,107.33404822162179
2013-06-25 00:00:00-04:00,108.1027726039485
2013-06-26 00:00:00-04:00,108.56190560811802
2013-06-27 00:00:00-04:00,109.32791045703229
2013-06-28 00:00:00-04:00,109.20681948373591
2013-07-01 00:00:00-04:00,110.15586520144646
2013-07-02 00:00:00-04:00,109.96754209998458
2013-07-03 00:00:00-04:00,110.05354694284604
2013-07-05 00:00:00-04:00,109.55397160458769
2013-07-08 00:00:00-04:00,110.31428228198021
2013-07-09 00:00:00-04:00,110.96576480401845
2013-07-10 00:00:00-04:00,111.02182243565787
2013-07-11 00:00:00-04:00,112.54202879077036
2013-07-12 00:00:00-04:00,112.46518954419514
2013-07-15 00:00:00-04:00,112.95888075247174
2013-07-16 00:00:00-04:00,112.85603073067787
2013-07-17 00:00:00-04:00,113.14803631120093
2013-07-18 00:00:00-04:00,113.4954543287889
2013-07-19 00:00:00-04:00,113.83361972574382
2013-07-22 00:00:00-04:00,114.30004278734529
2013-07-23 00:00:00-04:00,114.30673079171547
2013-07-24 00:00:00-04:00,113.31436444374502
2013-07-25 00:00:00-04:00,113.6731363048888
2013-07-26 00:00:00-04:00,113.55930236998942
2013-07-29 00:00:00-04:00,113.05663806626862
2013-07-30 00:00:00-04:00,113.05026267187503
2013-07-31 00:00:00-04:00,113.1305250378781
2013-08-01 00:00:00-04:00,113.30823299334355
2013-08-02 00:00:00-04:00,113.53260455918412
2013-08-05 00:00:00-04:00,113.28385610754107
2013-08-06 00:00:00-04:00,112.66225872625434
2013-08-07 00:00:00-04:00,112.36935121910132
2013-08-08 00:00:00-04:00,112.96097978264888
2013-08-09 00:00:00-04:00,112.99343422322372
2013-08-12 00:00:00-04:00,113.36558911031217
2013-08-13 00:00:00-04:00,113.05394048150902
2013-08-14 00:00:00-04:00,113.12605587032458
2013-08-15 00:00:00-04:00,112.04184221367748
2013-08-16 00:00:00-04:00,111.78276111280378
2013-08-19 00:00:00-04:00,110.9822094205632
2013-08-20 00:00:00-04:00,111.7906616460146
2013-08-21 00:00:00-04:00,111.09649536903191
2013-08-22 00:00:00-04:00,111.99668268529766
2013-08-23 00:00:00-04:00,112.60504748415127
2013-08-26 00:00:00-04:00,112.66225319764825
2013-08-27 00:00:00-04:00,111.91170165827366
2013-08-28 00:00:00-04:00,112.06376930607365
2013-08-29 00:00:00-04:00,112.19890404007023
2013-08-30 00:00:00-04:00,111.66278813220183
2013-09-03 00:00:00-04:00,111.94125197308989
2013-09-04 00:00:00-04:00,112.24590997141392
2013-09-05 00:00:00-04:00,111.96820148615299
2013-09-06 00:00:00-04:00,112.38435483442268
2013-09-09 00:00:00-04:00,113.20614756243162
2013-09-10 00:00:00-04:00,113.4259474860763
2013-09-11 00:00:00-04:00,113.64442100555728
2013-09-12 00:00:00-04:00,113.03245113779485
2013-09-13 00:00:00-04:00,113.22832055096052
2013-09-16 00:00:00-04:00,113.5225291842205
2013-09-17 00:00:00-04:00,113.8365537920162
2013-09-18 00:00:00-04:00,115.47337316346342
2013-09-19 00:00:00-04:00,115.24524454261797
2013-09-20 00:00:00-04:00,114.582487868301
2013-09-23 00:00:00-04:00,114.4973750273053
2013-09-24 00:00:00-04:00,114.38540325862562
2013-09-25 00:00:00-04:00,114.54138214544655
2013-09-26 00:00:00-04:00,114.99710589679479
2013-09-27 00:00:00-04:00,114.6837731234788
2013-09-30 00:00:00-04:00,114.38934957674726
2013-10-01 00:00:00-04:00,114.65978396472516
2013-10-02 00:00:00-04:00,114.81322920143359
2013-10-03 00:00:00-04:00,114.43299296709407
2013-10-04 00:00:00-04:00,114.74190144390279
2013-10-07 00:00:00-04:00,114.40461633725458
2013-10-08 00:00:00-04:00,113.75109550807727
2013-10-09 00:00:00-04:00,113.54256871030894
2013-10-10 00:00:00-04:00,114.82645820849413
2013-10-11 00:00:00-04:00,115.281509261196
2013-10-14 00:00:00-04:00,115.26993944663249
2013-10-15 00:00:00-04:00,114.96343023210426
2013-10-16 00:00:00-04:00,115.91155852871387
2013-10-17 00:00:00-04:00,116.82478703747624
2013-10-18 00:00:00-04:00,117.3440704777895
2013-10-21 00:00:00-04:00,117.2068817309519
2013-10-22 00:00:00-04:00,117.87902641674452
2013-10-23 00:00:00-04:00,117.42551593154711
2013-10-24 00:00:00-04:00,117.71496162510456
2013-10-25 00:00:00-04:00,117.9478383747804
2013-10-28 00:00:00-04:00,117.8175862202851
2013-10-29 00:00:00-04:00,118.09225884878846
2013-10-30 00:00:00-04:00,117.45750388592512
2013-10-31 00:00:00-04:00,117.07678526904189
2013-11-01 00:00:00-04:00,116.78269134053724
2013-11-04 00:00:00-05:00,117.02423644136215
2013-11-05 00:00:00-05:00,116.36041547609001
2013-11-06 00:00:00-05:00,116.56438984330988
2013-11-07 00:00:00-05:00,115.76590227176042
2013-11-08 00:00:00-05:00,115.87012837385237
2013-11-11 00:00:00-05:00,115.86700189210819
2013-11-12 00:00:00-05:00,115.57230282261922
2013-11-13 00:00:00-05:00,116.17919014671735
2013-11-14 00:00:00-05:00,116.7043391685201
2013-11-15 00:00:00-05:00,117.12276477407946
2013-11-18 00:00:00-05:00,116.80394402454162
2013-11-19 00:00:00-05:00,116.4895757564644
2013-11-20 00:00:00-05:00,115.69821022938946
2013-11-21 00:00:00-05:00,116.52140493674037
2013-11-22 00:00:00-05:00,116.88720082794471
2013-11-25 00:00:00-05:00,116.85438301851505
2013-11-26 00:00:00-05:00,117.07445156793548
2013-11-27 00:00:00-05:00,117.29778614105491
2013-11-29 00:00:00-05:00,117.39223911339654
2013-12-02 00:00:00-05:00,116.70877775306556
2013-12-03 00:00:00-05:00,116.48000644764014
2013-12-04 00:00:00-05:00,116.35254532972952
2013-12-05 00:00:00-05:00,116.13181370895975
2013-12-06 00:00:00-05:00,116.83065740480394
2013-12-09 00:00:00-05:00,117.04531724396101
2013-12-10 00:00:00-05:00,117.08577721773278
2013-12-11 00:00:00-05:00,116.04418034059915
2013-12-12 00:00:00-05:00,115.67062288371582
2013-12-13 00:00:00-05:00,115.80018009445111
2013-12-16 00:00:00-05:00,116.22826133062746
2013-12-17 00:00:00-05:00,116.09204156351191
2013-12-18 00:00:00-05:00,116.83887217795382
2013-12-19 00:00:00-05:00,116.38261270693407
2013-12-20 00:00:00-05:00,117.22940064021358
2013-12-23 00:00:00-05:00,117.50349858959424
2013-12-24 00:00:00-05:00,117.73022290241464
2013-12-26 00:00:00-05:00,117.8558967086359
2013-12-27 00:00:00-05:00,118.05979379555016
2013-12-30 00:00:00-05:00,118.05156054658148
2013-12-31 00:00:00-05:00,118.09639919602311
2014-01-02 00:00:00-05:00,117.185837609091
2014-01-03 00:00:00-05:00,117.41404514074301
2014-01-06 00:00:00-05:00,117.31805859522467
2014-01-07 00:00:00-05:00,117.61700288402776
2014-01-08 00:00:00-05:00,117.35473039302312
2014-01-09 00:00:00-05:00,117.30251316832367
2014-01-10 00:00:00-05:00,118.23808959889598
2014-01-13 00:00:00-05:00,117.58633212374326
2014-01-14 00:00:00-05:00,118.16136185551069
2014-01-15 00:00:00-05:00,118.4383447960146
2014-01-16 00:00:00-05:00,118.45461074198258
2014-01-17 00:00:00-05:00,118.33343996225629
2014-01-21 00:00:00-05:00,118.65944485266218
2014-01-22 00:00:00-05:00,118.89067837937309
2014-01-23 00:00:00-05:00,118.56397153994445
2014-01-24 00:00:00-05:00,117.09091125248574
2014-01-27 00:00:00-05:00,116.38610242834916
2014-01-28 00:00:00-05:00,117.06284162921874
2014-01-29 00:00:00-05:00,116.49528706956872
2014-01-30 00:00:00-05:00,117.00565710358566
2014-01-31 00:00:00-05:00,116.71317614819168
2014-02-03 00:00:00-05:00,115.33917103172521
2014-02-04 00:00:00-05:00,115.99363641065165
2014-02-05 00:00:00-05:00,115.79621706538046
2014-02-06 00:00:00-05:00,116.56669902993016
2014-02-07 00:00:00-05:00,117.45702940352263
2014-02-10 00:00:00-05:00,117.57150170575778
2014-02-11 00:00:00-05:00,118.29301617298256
2014-02-12 00:00:00-05:00,118.4764605214997
2014-02-13 00:00:00-05:00,119.09742505454633
2014-02-14 00:00:00-05:00,119.433984411555
2014-02-18 00:00:00-05:00,120.05141245629446
2014-02-19 00:00:00-05:00,119.50997082062501
2014-02-20 00:00:00-05:00,120.0138109172799
2014-02-21 00:00:00-05:00,120.16162584819519
2014-02-24 00:00:00-05:00,120.64225993110604
2014-02-25 00:00:00-05:00,120.59997978094748
2014-02-26 00:00:00-05:00,120.70572043863987
2014-02-27 00:00:00-05:00,121.11354750272952
2014-02-28 00:00:00-05:00,121.15623062125512
2014-03-03 00:00:00-05:00,121.02747501150951
2014-03-04 00:00:00-05:00,121.91912136299692
2014-03-05 00:00:00-05:00,121.78270140885932
2014-03-06 00:00:00-05:00,122.03472364265478
2014-03-07 00:00:00-05:00,121.59676077710164
2014-03-10 00:00:00-04:00,121.2259776886245
2014-03-11 00:00:00-04:00,120.86155379553658
2014-03-12 00:00:00-04:00,121.0314627377254
2014-03-13 00:00:00-04:00,120.32072164676867
2014-03-14 00:00:00-04:00,120.53203101514703
2014-03-17 00:00:00-04:00,120.77071393803377
2014-03-18 00:00:00-04:00,121.44305157530798
2014-03-19 00:00:00-04:00,120.44617117408167
2014-03-20 00:00:00-04:00,120.57080857055347
2014-03-21 00:00:00-04:00,120.61426103917846
2014-03-24 00:00:00-04:00,120.30096454800339
2014-03-25 00:00:00-04:00,120.87047962929427
