Date,RMT Relaxed (1.2) - Gamma 0.1,RMT Relaxed (1.2) - Gamma 0.15,RMT Relaxed (1.2) - Gamma 0.2,RMT Relaxed (1.2) - Gamma 0.3,RMT Relaxed (1.2) - Gamma 0.5,RMT Relaxed (1.2) - Gamma 1.0,RMT Base (1.0) - Gamma 0.1,RMT Base (1.0) - Gamma 0.15,RMT Base (1.0) - Gamma 0.2,RMT Base (1.0) - Gamma 0.3,RMT Base (1.0) - Gamma 0.5,RMT Base (1.0) - Gamma 1.0,RMT High (1.4) - Gamma 0.1,RMT High (1.4) - Gamma 0.15,RMT High (1.4) - Gamma 0.2,RMT High (1.4) - Gamma 0.3,RMT High (1.4) - Gamma 0.5,RMT High (1.4) - Gamma 1.0
2019-12-06,1.3023877531575159,1.2809961591056949,1.2662405373122563,1.2458155658809984,1.2234757804066918,1.2027771626477892,1.3023917100109181,1.280999734613467,1.2662434618679428,1.2458175176299602,1.2234767190234652,1.2027775871659416,1.3023843729286708,1.2809930666327936,1.2662380929107444,1.245813873256056,1.2234750022978929,1.2027767749796106
2019-12-09,1.2992054259763604,1.2783852205181112,1.263975147375678,1.2437974636832034,1.2215427950597484,1.200925123266879,1.2992093106738394,1.2783887356031955,1.263978024338953,1.2437993662729359,1.221543705225994,1.2009255331636237,1.2992021406527723,1.2783822011042647,1.26397275721013,1.243795826357428,1.2215420476875296,1.200924750751101
2019-12-10,1.2986656044240836,1.277827536848162,1.2634554420397854,1.2434152822001998,1.22138192722353,1.2009899069868946,1.2986693579188004,1.2778309680328903,1.263458240059663,1.243417156589919,1.221382826351789,1.2009903134066522,1.2986624077960611,1.277824574314904,1.2634531044104285,1.2434136573652992,1.2213811835795703,1.200989536270213
2019-12-11,1.3019310288255754,1.2809071069108176,1.2665020278799262,1.2465465937797942,1.2247938243131544,1.2044381774918382,1.301934431695625,1.280910316464086,1.2665046435257692,1.2465484327717624,1.2247947027448982,1.2044385769733936,1.3019280817057635,1.2809043019540247,1.2664998181434477,1.2465449685495456,1.2247930890341086,1.2044378108577893
2019-12-12,1.3075172280113867,1.284847162619031,1.2694421571452954,1.2487160526018695,1.2270649109027627,1.2073148218740888,1.3075209233095153,1.2848505945126478,1.2694449524916311,1.2487180770116504,1.2270659204829868,1.2073152910296259,1.3075138829637,1.284844073226223,1.2694397342335104,1.2487142149641544,1.2270640259757533,1.207314381337033
2019-12-13,1.3112579433504634,1.2886178417926544,1.273253901130676,1.252578702215915,1.230743285907542,1.210502859710468,1.3112613400500044,1.2886210827696638,1.2732565557322981,1.2525806485740594,1.2307442385057965,1.210503300270738,1.311254867693442,1.28861492441422,1.2732516033581347,1.2525769341065809,1.230742459367622,1.2105024480629287
2019-12-16,1.3191784770708006,1.2953465223838057,1.2791948124163943,1.2577768104683962,1.2355806548938715,1.21538133939701,1.3191823749425218,1.2953501272120882,1.279197742369389,1.257778978342027,1.2355817448571977,1.2153818480702163,1.3191749349887054,1.2953432688141857,1.2791922660845807,1.2577748284772001,1.2355796898108642,1.2153808593824575
2019-12-17,1.3178881953458321,1.2941854803493635,1.2781266598267984,1.256813755450717,1.2349788792673255,1.215072585304323,1.3178919543413414,1.2941889903750665,1.2781295211430512,1.2568158993118115,1.2349799596036775,1.2150730912735763,1.3178847270025267,1.294182279646858,1.2781241524895832,1.2568117801755665,1.2349779163505024,1.2150721062788201
2019-12-18,1.3195098795463975,1.2956044618748612,1.2793701249618168,1.2578816493237772,1.2360683827301262,1.2162683907519412,1.319514052646615,1.2956082554799606,1.2793731877400032,1.2578839222765952,1.2360695372072892,1.2162689314386865,1.319506088282148,1.2956010378283132,1.2793674584552754,1.257879565796965,1.2360673529825132,1.216267878708857
2019-12-19,1.3263521863200562,1.3016555269619476,1.2849353244352124,1.2627576943238084,1.2401965946899627,1.2197360621861741,1.3263566031134904,1.3016594982293903,1.2849385171138523,1.262760039788973,1.2401977834975215,1.2197366175893567,1.3263482037510674,1.3016519611559538,1.2849325548046548,1.262755553598414,1.2401955383627703,1.219735537195039
2019-12-20,1.3313871689101455,1.3060120715424552,1.2888690192526815,1.2662161977340993,1.2433316413641542,1.222867607279341,1.3313917621117208,1.306016174613701,1.2888723121410783,1.2662185959055652,1.2433328675648012,1.222868180934466,1.3313830400686204,1.3060083953783372,1.288866167250822,1.266214014267063,1.243330548436438,1.2228670642318824
2019-12-23,1.3327173008601554,1.3070043293450642,1.2897037236474478,1.2669724085174103,1.2441264505371736,1.224007332990123,1.3327218580859885,1.3070084181654957,1.2897069887596844,1.2669748012505975,1.244127688015112,1.224007914933395,1.3327131671682484,1.3070006426956626,1.2897008755108066,1.2669702170240382,1.2441253363925222,1.224006779382279
2019-12-24,1.334133082970038,1.3084489093308587,1.2912676116196133,1.2686974169678993,1.2457793669337787,1.225543903283016,1.3341376415420474,1.3084530001880708,1.2912708268966049,1.268699766345287,1.2457805778548197,1.2255444723348614,1.334128964277339,1.308445231045002,1.2912648003080416,1.2686952644556455,1.245778278421025,1.2255433623463594
2019-12-26,1.3401528594953438,1.3138670447904073,1.2963707754678757,1.2735177534025781,1.2503583995380807,1.2298051076128642,1.3401575100049878,1.3138712181786767,1.2963740198307385,1.2735201556053084,1.2503596363254785,1.229805689552543,1.3401486553249022,1.3138632908973757,1.2963679285607763,1.2735155415810449,1.2503572844105775,1.2298045536008946
2019-12-27,1.3396089037388959,1.3135801292861204,1.2962324806725718,1.2734769861826742,1.2504066769164455,1.229773622663114,1.3396135385689634,1.3135842833298523,1.2962357154817339,1.2734794178774582,1.2504079250630693,1.229774209628506,1.3396047296731413,1.3135764027152075,1.2962296503088653,1.273474745113114,1.250405552559504,1.2297730641089615
2019-12-30,1.3346041643742654,1.3091593354970983,1.292238454160315,1.2698623363473034,1.2469174765269873,1.2263725285597187,1.3346087636719501,1.3091634422098295,1.2922416268215668,1.2698646997843612,1.2469186849430811,1.2263730955945704,1.3346000517121699,1.3091556696702864,1.2922356837183386,1.2698601664214977,1.2469163931698828,1.2263719902302201
2019-12-31,1.3371993624304213,1.311085103488324,1.293778997636925,1.271105209980334,1.2480081246723151,1.2275137217690615,1.3372043978206023,1.311089506531681,1.293782366928155,1.2711077192238354,1.248009421444153,1.2275143321583828,1.3371948681849917,1.3110811783958451,1.2937760516259083,1.2711029021952598,1.248006953944891,1.227513140322963
2020-01-02,1.3482822135215862,1.3208009062342543,1.3027374633108717,1.2794981284678129,1.2563748141422584,1.2359095636448445,1.3482869322070599,1.320805141216827,1.3027407041535772,1.2795006387180858,1.2563761203330024,1.2359101833958348,1.3482778944116207,1.3207970635730308,1.3027345830199113,1.2794957783825083,1.256373616315435,1.2359089687556566
2020-01-03,1.3423759442033125,1.3164886618195808,1.299514480593424,1.2772422585888228,1.2542067781269155,1.2337686114735242,1.3423802802383686,1.3164926254071077,1.2995174435974397,1.2772444981899116,1.2542079267254889,1.2337691525402108,1.3423720669574335,1.316485123849331,1.2995118663930572,1.2772401862753848,1.2542057413706904,1.2337680960698933
2020-01-06,1.3443523919943272,1.317925471968342,1.3007862434858426,1.278555514797467,1.2554743971611952,1.2352275087247793,1.3443569727433653,1.3179295975715872,1.3007892547893392,1.278557791632502,1.2554755775210613,1.2352280675492922,1.3443482788933305,1.3179217786502901,1.3007835599224766,1.2785533941242444,1.2554733209349753,1.2352269737966157
2020-01-07,1.3401830667144896,1.3136566701852201,1.2966319315915267,1.2748357548716605,1.2522545185361926,1.232365937201417,1.3401874949295474,1.3136606741533332,1.2966348118816768,1.2748379399273473,1.2522556502454745,1.2323664746932528,1.340179040513951,1.3136530543134384,1.2966293308244001,1.274833701623818,1.2522534811275607,1.2323654213399404
2020-01-08,1.3471663416435387,1.3192856562071946,1.301356389756866,1.2785261218231478,1.255128918873832,1.2340292653096234,1.3471710991619492,1.3192898976631122,1.3013594955555192,1.2785284581473535,1.2551301110401738,1.2340298286103677,1.347161997400327,1.3192818136753592,1.3013535942032555,1.278523930862236,1.2551278350008441,1.2340287268185413
2020-01-09,1.3552382357550727,1.32644748251595,1.307838379448018,1.2840666624475605,1.2600184360615696,1.2385617146866297,1.355242957712542,1.3264517341510982,1.3078415534443149,1.2840690564760422,1.2600196650216975,1.2385622961718246,1.3552338867251659,1.3264436081669277,1.307835524960946,1.2840644167973778,1.2600173148748186,1.2385611578879328
2020-01-10,1.354644142015631,1.326506017644022,1.308305272468025,1.2849043085748142,1.26111065399172,1.2396079003979303,1.3546487363215802,1.3265101866246007,1.3083083574421386,1.2849066586674602,1.2611118484600143,1.239608463572863,1.354639970299951,1.3265022566619382,1.3083025157515353,1.2849021110920693,1.2611095722975862,1.239607363053972
2020-01-13,1.3654496021025706,1.335735702273105,1.3164315603783259,1.2916981259933116,1.2671208587202187,1.2448973037715372,1.3654547271798843,1.3357402549880506,1.3164349877846597,1.2917007431549432,1.2671221957564371,1.2448979337076327,1.3654449717945807,1.335731608981072,1.3164285255140433,1.2916956877224481,1.2671196471875503,1.244896702583983
2020-01-14,1.363617414287368,1.3344987940366695,1.3155072519805562,1.291058761157092,1.266567068813715,1.244426013415014,1.3636223459232164,1.334503218523509,1.3155105963112108,1.2910613082825686,1.266568367003842,1.2444266245730042,1.3636129517227116,1.3344948118958042,1.3155042910413564,1.2910563904183487,1.266565894837445,1.244425430710417
2020-01-15,1.3680140317883822,1.338802409682491,1.3197474792458468,1.2950193186428842,1.2697812163974116,1.2467707879224672,1.3680190543405213,1.3388069107193494,1.3197508596213547,1.295021856074318,1.269782493607579,1.2467713856457243,1.3680095375039634,1.3387983903524816,1.3197445023395575,1.2950169728265022,1.2697800740683363,1.2467702210750766
2020-01-16,1.380772506898293,1.34981481244612,1.3296149257244998,1.3034729345604947,1.2770498940976445,1.2530445393833303,1.3807780082228844,1.3498196707842642,1.3296186005876942,1.3034756668879532,1.2770512739874174,1.2530451849120852,1.3807675742059375,1.3498104678910925,1.3296116938693425,1.3034704127556578,1.2770486584748793,1.2530439268619078
2020-01-17,1.3835542640642584,1.3517462858183498,1.3311050157830298,1.3047332927693118,1.2782896719622703,1.2540133428687792,1.3835600025059998,1.351751303026478,1.3311087898304244,1.3047361011232492,1.278291086218595,1.2540140047739752,1.3835490944243554,1.3517417838697887,1.3311016811507859,1.3047306904505467,1.2782884036907625,1.2540127143476347
2020-01-21,1.3832566485813826,1.3518803727626902,1.3315058170696934,1.3049474139539334,1.2773334970488355,1.2516596263125637,1.383262205180937,1.3518852605211453,1.3315094990433913,1.3049500506777727,1.2773347864591371,1.2516602211668255,1.3832517291858897,1.3518760412313489,1.331502601960444,1.304945011841626,1.277332372802673,1.2516590691892164
2020-01-22,1.3842889457372487,1.3527644401055872,1.33231235778211,1.3057434687884606,1.278249745988285,1.2523014239487857,1.3842942914987784,1.3527691964327444,1.3323159492600354,1.3057460899751865,1.278251015626399,1.2523020095974309,1.3842841747838395,1.352760200868719,1.332309206989379,1.3057410643184582,1.2782486392479988,1.2523008754823337
2020-01-23,1.3884764182305036,1.3565025962925907,1.335793043133059,1.3087575211285432,1.2804363712362556,1.2537124362649117,1.3884818273817903,1.3565074031902467,1.33579666858228,1.3087601019108488,1.280437607100304,1.2537130022147644,1.3884716443076655,1.3564983456224682,1.3357898847182834,1.308755177926211,1.2804353091301994,1.2537119099618885
2020-01-24,1.3806642150132618,1.349680258487157,1.3297470795915243,1.3037223575866297,1.2760236512516303,1.2494804017871477,1.3806691674376756,1.3496847264858354,1.3297504082754799,1.3037247196178632,1.2760247541602927,1.249480902770109,1.3806598872673117,1.3496763339168205,1.329744185711379,1.3037202207406424,1.2760227209338526,1.249479940173662
2020-01-27,1.3621304855924967,1.3340497917907614,1.3160614818659193,1.2919026914102065,1.2646782085834058,1.2378883114119017,1.3621346470426867,1.3340536634692821,1.3160643054229255,1.2919045772003694,1.2646790163745645,1.237888664882167,1.3621269659930422,1.3340464625160995,1.316059057816591,1.2919010327294551,1.2646775825747743,1.2378879993794452
2020-01-28,1.3765185506426005,1.3463214620663806,1.3268686090451693,1.3009228628481084,1.2723323200384695,1.2444950923340674,1.376523164155593,1.3463256856687331,1.3268717723054264,1.3009249950620292,1.2723332635858946,1.2444955106181244,1.3765145677677604,1.3463177816699656,1.3268658823810122,1.3009209722687545,1.2723315647564326,1.244494716939325
2020-01-29,1.3765913565394405,1.3466029171742062,1.3273586905367194,1.3017421894177268,1.2734083098684241,1.2453580134866693,1.3765956096426388,1.3466069018307354,1.3273616565450652,1.3017442145807552,1.2734091799396967,1.245358396063038,1.3765876920589386,1.3465994477182566,1.327356130218716,1.3017403887104324,1.2734076266498189,1.2453576734481862
2020-01-30,1.381735522257816,1.3507904704924047,1.3309912912687307,1.3044960911489858,1.2749552696635325,1.2462896531417107,1.3817398326632508,1.3507945078432448,1.330994303869934,1.3044980937855668,1.2749561348300422,1.2462900332468927,1.3817317959873725,1.3507869474536958,1.3309886876537291,1.3044943215464504,1.2749545910477391,1.2462893154900607
2020-01-31,1.3572433962105668,1.3299319741385474,1.312548740557061,1.288678831572725,1.2607353949193736,1.2325874950873232,1.3572467546151423,1.3299352852289767,1.312551146845315,1.2886803898259227,1.2607359866435783,1.2325877415264466,1.3572405749141037,1.329929132800631,1.3125466741687724,1.2886774801240768,1.2607349882864176,1.2325872907456425
2020-02-03,1.3684387725783316,1.3394042533336779,1.3208646403714597,1.295616360704381,1.2666361729612703,1.2371315092865802,1.3684424534086876,1.3394078152875792,1.3208672907319579,1.2956180861053248,1.266636833965138,1.237131785783214,1.3684356402681002,1.3394011738671283,1.320862365405159,1.2956148577665627,1.2666357117518516,1.23713127818684
2020-02-04,1.389450123617844,1.3571657128627164,1.3363754439839615,1.3086450975624109,1.2782037833156625,1.2474151710453383,1.38945469092383,1.357169944575513,1.3363786966406581,1.3086472988498612,1.278204702688703,1.2474155706380567,1.3894461355026624,1.3571619960898325,1.3363726411372852,1.3086431436341142,1.2782030768086359,1.2474148197954018
2020-02-05,1.3986334571795556,1.365090304727561,1.3434738109379811,1.3149989013862478,1.2843464049446565,1.254479235921216,1.3986385155939771,1.3650948978207609,1.3434773336467538,1.315001288739981,1.284347472079585,1.254479712033861,1.3986289645423693,1.365086224483939,1.3434707433527044,1.3149967610583766,1.2843455354020306,1.2544788047464495
2020-02-06,1.4044844855805905,1.3701307845187847,1.3480822195886077,1.3191925078114575,1.2880075122069585,1.2573016212151948,1.4044895844023664,1.3701354245318702,1.3480857562435837,1.3191949005691688,1.2880085648547488,1.257302088536316,1.4044799576946365,1.370126663077784,1.348079134672511,1.3191903609314082,1.2880066629403661,1.2573012001066346
2020-02-07,1.3966992748959677,1.3639211039744006,1.3428718762164986,1.314892745802866,1.2840276741410488,1.2534375818792323,1.3967038372702578,1.3639253607640398,1.3428751150801554,1.3148948790889,1.2840285743363418,1.2534379739273063,1.3966952854024504,1.363917361238441,1.3428690741448335,1.3148908600680551,1.2840269797082944,1.2534372365853867
2020-02-10,1.4089670647688957,1.374711466617194,1.3527265562056232,1.3235333328048986,1.291486811407655,1.2596575505136407,1.408971954334767,1.3747159794013644,1.3527299941488404,1.3235355920075937,1.2914877649675565,1.2596579651414184,1.4089628046051583,1.3747075092211478,1.3527235913009907,1.3235313400272364,1.2914860765099578,1.2596571855333838
2020-02-11,1.4103970384930626,1.376268708182289,1.3542167928078372,1.3250448568480733,1.2934817060131245,1.2623010490158162,1.4104022892976336,1.3762734711988143,1.3542204360773447,1.3250473061148242,1.293482777894296,1.2623015215188382,1.4103924750795194,1.3762645397313962,1.3542136611894753,1.325042685879984,1.293480853493164,1.2623006263691336
2020-02-12,1.4198774584512859,1.3843303438179864,1.3613570717106762,1.3312020073234931,1.2992150559715923,1.268009905044317,1.4198831181105702,1.3843354121203217,1.361360957452234,1.3312046448582806,1.2992162444664166,1.2680104347695058,1.419872513353462,1.3843258928735094,1.3613537247252032,1.3311996570767486,1.2992140864545754,1.2680094251062861
2020-02-13,1.4201287944666543,1.384760137788153,1.3619479595789445,1.3317584703293552,1.299214294604331,1.2675179169035669,1.4201345027917596,1.3847652366883538,1.3619518326820876,1.331761025850844,1.299215430076985,1.2675184186121076,1.4201238574630888,1.3847556917639674,1.361944636144313,1.331756217121659,1.299213385413013,1.2675174666293838
2020-02-14,1.4240131197428214,1.388413106427691,1.3654647425117963,1.334984324702363,1.3019831803737776,1.2696958364515123,1.4240189266845416,1.388418283187518,1.365468657465572,1.3349868971805479,1.3019843128956108,1.2696963341488274,1.424008148646301,1.3884086247567888,1.3654614011815276,1.334982068654681,1.3019822834752017,1.2696953922932819
2020-02-18,1.4212355948009399,1.3862015432265549,1.3637837438285625,1.3339981336292699,1.3012396381014666,1.2688596544316422,1.421241148921219,1.3862065426642083,1.3637874457036667,1.3340005249241054,1.3012406593890824,1.2688600980355305,1.4212308750366385,1.3861972356492533,1.3637805783207704,1.3339960461859148,1.3012388511093367,1.26885926404406
2020-02-19,1.427480825063296,1.3910440595179456,1.3679237209612585,1.3376090118812152,1.3046847445336234,1.2725327816684948,1.4274862755185527,1.391049012488148,1.3679273616429453,1.3376113955159215,1.3046857805146088,1.272533237461898,1.4274760900927097,1.3910397260286267,1.3679205560474266,1.3376068976657538,1.3046839238566157,1.2725323747684643
2020-02-20,1.4246657073008626,1.3895729124057599,1.3672065963844497,1.3374347522672163,1.304377422188893,1.272106283848794,1.4246711143921678,1.3895778285470806,1.367210191071345,1.3374370172398655,1.3043783850739215,1.2721067007430447,1.4246611163845344,1.3895686774965132,1.3672035115322119,1.3374327851936008,1.3043766865548738,1.272105918579805
2020-02-21,1.4096390793497364,1.3775735244184568,1.3571885830218566,1.3297321344235966,1.2982781651054938,1.2669075935165053,1.4096440152905267,1.37757808265169,1.3571918026072307,1.3297341707339487,1.2982789915895934,1.266907944673231,1.4096350007633167,1.3775696658880028,1.3571858365309455,1.329730378825626,1.298277562752301,1.2669072932951781
2020-02-24,1.370676959890962,1.3438028536014717,1.326980916835634,1.3032824886864502,1.273972639627682,1.2433159028247267,1.3706805244680038,1.3438063430629927,1.3269832263300887,1.303283774098455,1.2739730093488044,1.2433160292055478,1.3706742489527004,1.3438000376597201,1.326978998869175,1.3032814651790536,1.2739724985591132,1.243315828385213
2020-02-25,1.334341268871042,1.3118231408822099,1.2977190173769273,1.2771931617128789,1.2508044753042744,1.221476838454324,1.3343434613879153,1.3118255764608906,1.2977206042110763,1.2771939971588855,1.250804564031374,1.221476828153094,1.3343397903810417,1.3118212694781552,1.2977177539271556,1.2771925514420819,1.2508046117697766,1.2214768999092165
2020-02-26,1.330541730926543,1.3077074662284522,1.2936173375694817,1.2735590202962341,1.2477225939013528,1.2178824110849888,1.3305437440959464,1.307709761665889,1.2936187769419716,1.2735598064328488,1.2477226245614386,1.217882372660934,1.330540355774374,1.3077056839043206,1.2936161673064883,1.2735584257436727,1.247722787550779,1.2178825003896514
2020-02-27,1.2768659496804775,1.26006694252798,1.2501144392838377,1.2351951741077452,1.213644793468895,1.1862328921227117,1.276865963993332,1.2600677127736655,1.2501146536786885,1.235195150527872,1.213644349433657,1.1862326282331694,1.2768663212624753,1.2600664964297423,1.2501143051517556,1.2351952964017325,1.2136454340216556,1.1862332005677692
2020-02-28,1.2742451919615703,1.2582035760203965,1.2483367856862913,1.2326052962191738,1.2104142499698227,1.1826470600181727,1.274244002510969,1.2582035255648714,1.2483366486369412,1.23260504973819,1.2104136832042725,1.1826467369207418,1.2742465524989153,1.2582038075003172,1.2483369935388213,1.2326056372984542,1.210415009951916,1.1826474268962497
2020-03-02,1.3240201309862956,1.3015380321714276,1.2875575449474823,1.266433305718197,1.2394458135497863,1.2085772158631325,1.3240205344217082,1.3015392148354779,1.2875583772120212,1.2664337185463266,1.2394456306847108,1.208577076133416,1.3240200838760277,1.301537173289611,1.287556919036624,1.2664330559385755,1.2394462116765057,1.2085774043405562
2020-03-03,1.2955542595798664,1.2782195542979295,1.2678139192587117,1.2512415577518856,1.227696863772654,1.1986305988903116,1.295553684351529,1.2782199650255204,1.267813955938316,1.2512414766453828,1.2276963795298639,1.1986303139600043,1.2955552220862214,1.2782194693537385,1.2678139922765101,1.2512417533779348,1.22769755358159,1.1986309303896612
2020-03-04,1.3382060862709828,1.3161924551284774,1.3025777978882258,1.2821074141110462,1.2550794867647217,1.2233552949019615,1.3382069868774888,1.3161940141792667,1.3025787550825563,1.282107960899224,1.2550793493315966,1.223355174105997,1.3382057159560592,1.316191336457996,1.302577071228035,1.2821070394981293,1.2550798546984745,1.223355467887009
2020-03-05,1.3050055416730693,1.2871528411243656,1.276628219020935,1.2598676187960314,1.2353882877796298,1.2049347591538888,1.3050049644189854,1.28715328914076,1.276628168593086,1.2598674766721378,1.2353877436423009,1.2049344434126459,1.3050065764949748,1.2871527673237808,1.276628366958075,1.259867873666402,1.2353890465753654,1.204935123467354
2020-03-06,1.2880118088267782,1.2735984441335897,1.2651863227230657,1.2502849969032286,1.2263431047955367,1.19475717570617,1.2880095253977766,1.273597707164477,1.2651854119403327,1.2502842524944513,1.2263421604669915,1.194756661489196,1.2880144458714924,1.273599477323884,1.2651872687234427,1.2502858315922276,1.2263442760572514,1.1947577411719983
2020-03-09,1.1982669800156998,1.191221687246141,1.1884855591145842,1.1806061844795497,1.1611736102186965,1.1286824684405221,1.1982617986641353,1.1912186332139882,1.1884827156588065,1.1806040029644687,1.1611716956455698,1.1286814776682363,1.19827226206473,1.191224823657534,1.1884881784065675,1.1806083456006882,1.1611757658159558,1.1286835133684714
2020-03-10,1.2470391430378713,1.2323637541160193,1.2245440413267468,1.2111992558310531,1.1884048633795727,1.1538753766950696,1.2470363787361405,1.2323625101076485,1.224542701293737,1.2111981551107858,1.1884035771452648,1.1538746872950383,1.2470421777575371,1.232365218001994,1.2245453326516111,1.2112004100430593,1.1884064149839253,1.1538761257624874
2020-03-11,1.1855429696430324,1.1737124472399278,1.1684743894834875,1.1592146571646402,1.1402612821036344,1.108756077420586,1.185539414790488,1.1737104378870638,1.1684723023143155,1.1592129283004386,1.1402596545854429,1.1087552296171743,1.1855466163112898,1.1737145341010526,1.1684762510370088,1.1592163602668315,1.1402631396427887,1.1087569769366383
2020-03-12,1.0809334595215894,1.0760190275733057,1.0752937513199392,1.0717972855033002,1.057686357786685,1.0292877173928952,1.0809272813978361,1.076015085774921,1.0752901742999632,1.0717942283262742,1.0576839548313004,1.0292864949352203,1.0809394614588823,1.076022846933491,1.0752969215328776,1.071800257614005,1.057688972969734,1.0292889875276447
2020-03-13,1.1692384150502377,1.1563748836463914,1.1498777717498674,1.1388151018982555,1.1187570877004274,1.0861154478134025,1.1692341838687426,1.1563725097129296,1.1498757240594213,1.138813063014146,1.1187552649986425,1.0861144986194453,1.1692426488608183,1.156377284667381,1.1498796709617147,1.1388171869687638,1.118759174942426,1.0861164565129975
2020-03-16,1.0368978743329842,1.0372572158895519,1.0402365795279656,1.0399858895020901,1.0277617617219483,1.000443319020749,1.0368882200496503,1.0372506268226145,1.0402312312537871,1.0399815401996668,1.0277586275329382,1.000441751511803,1.0369067817648878,1.0372632695693484,1.0402412749785013,1.0399900497142307,1.0277650699571925,1.0004449255313348
2020-03-17,1.0827248566534107,1.0756150553953892,1.0738768485650245,1.0695015100304994,1.0549200692111547,1.0249270910568142,1.082717896284482,1.0756105303446089,1.0738729931814472,1.069498273815673,1.05491753890361,1.0249258135621482,1.0827312945449847,1.0756192270793128,1.0738801770746715,1.0695046028063266,1.0549228056712951,1.0249284147697009
2020-03-18,1.021793014119788,1.0143278878117266,1.013081327135044,1.0109286577002927,0.998079681291596,0.9678561524791752,1.0217855841361063,1.014322929251888,1.0130770084197074,1.0109248771725505,0.9980767867193566,0.9678547017831526,1.0217996835645116,1.0143323264144548,1.0130849444721828,1.0109322219659604,0.9980827733780602,0.9678576472532797
2020-03-19,1.02977084346424,1.0205745722264274,1.0185567009995364,1.0158239525439898,1.0033698382463105,0.9749595592613794,1.0297639431366126,1.0205698209528324,1.01855264017992,1.0158203002128285,1.0033670698530348,0.974958168205493,1.0297770787057599,1.020578850166912,1.0185601351395375,1.0158274274471113,1.0033727985863885,0.974960993305927
2020-03-20,0.9988565236825689,0.9950167266756206,0.9964164856504572,0.9978691154816959,0.9895681870074389,0.9649429960405703,0.9988473959002109,0.9950103976787684,0.9964111740375529,0.9978647340166051,0.9895650324429319,0.9649414234880993,0.9988647850290394,0.9950224349326099,0.9964210219334404,0.9978732330670821,0.9895714871376119,0.9649446011994242
2020-03-23,0.9867688478940317,0.9862716113727488,0.99027175749976,0.9946480738403723,0.9874667030631815,0.9619305640716155,0.9867576199833653,0.9862637708208922,0.9902651518794531,0.9946428043098566,0.9874629818058976,0.9619287210233664,0.9867789310909657,0.9862786332288875,0.9902773691888739,0.9946529747779097,0.9874705507272297,0.9619324352095222
2020-03-24,1.0680343347362142,1.0610230194194596,1.0609149250096022,1.060468634136151,1.0491698901764523,1.0220318260179546,1.0680247451906364,1.0610165606440534,1.060909301725422,1.0604642081153492,1.0491667242439964,1.0220302577470926,1.0680428869372705,1.0610287660040434,1.0609196164971166,1.0604727114254544,1.049173170803231,1.022033419762657
2020-03-25,1.0834204198713102,1.0786870641924757,1.0792415467797574,1.0787791998952265,1.0677161261635773,1.0412233831715858,1.0834111059682336,1.0786808404108437,1.0792362456099351,1.0787751077638865,1.067713162042244,1.041221907545093,1.0834288459883568,1.078692677556997,1.079246048037202,1.07878299945645,1.0677192214525801,1.0412248881066386
2020-03-26,1.143162394383897,1.1339719387367502,1.1313135615338152,1.1262313881141246,1.1105556958567013,1.0806791809922693,1.143154318703295,1.1339667889898646,1.131309136190177,1.1262279854372665,1.1105531312927004,1.0806778977083928,1.1431697449807965,1.1339766139829042,1.1313173188427836,1.1262345622689027,1.110558418165753,1.0806804995924557
2020-03-27,1.1132075607887435,1.1086586805618193,1.1087855829517819,1.1061417819338308,1.0910181761167483,1.0603820581849281,1.1131986445068676,1.1086528475992665,1.1087806438364094,1.1061378745820796,1.0910152692772705,1.0603806016864936,1.1132158456189911,1.1086640816908904,1.10878987650562,1.1061454927123233,1.0910212703929154,1.0603835566830884
2020-03-30,1.144297382972294,1.1365011868483403,1.134499614825739,1.129216240361403,1.1115283133698306,1.0784849139988848,1.1442890083817052,1.1364958398939762,1.1344950830258687,1.1292126172620083,1.111525552428551,1.078483527616181,1.144305132860427,1.1365061216834413,1.1345035349579848,1.129219684903573,1.111531276683085,1.0784863456811506
2020-03-31,1.1279913648690518,1.1214193316295316,1.1199458007108694,1.1152183453901767,1.0990187398824538,1.0680217697991072,1.1279827443208872,1.1214137610157942,1.1199412371258781,1.1152147438797357,1.0990160259818027,1.0680204076728381,1.1279992798577558,1.1214244311861201,1.1199497625879526,1.1152217655283458,1.0990216414355045,1.068023173997195
2020-04-01,1.0759002098053576,1.0732237228488475,1.074818896142202,1.0744552851975118,1.0620694123545795,1.0339200462607252,1.075890042416257,1.073216919559364,1.0748132379520714,1.0744508558911696,1.0620662314093532,1.033918463680903,1.07590945785248,1.0732298908874551,1.0748237583352551,1.074459441639256,1.0620727424199894,1.033921662196407
2020-04-02,1.093051245951228,1.0888876332149555,1.0896183847168366,1.0886447943217745,1.0766994872483966,1.0507804705479569,1.093041073111679,1.088880901699251,1.0896127427792925,1.0886404712289737,1.0766964461385158,1.0507789624526613,1.0930604265289783,1.0888936910727622,1.0896231882886356,1.088648812577072,1.0767026372782857,1.0507820029945205
2020-04-03,1.0754727598700302,1.0721914412685498,1.073806490062051,1.0740989724566141,1.0632476887778972,1.0383672327070335,1.0754623084330242,1.0721844290996123,1.0738005632376568,1.0740943849526938,1.063244503328573,1.0383656550142666,1.0754822201209657,1.07219776895349,1.0738115395810952,1.0741032420046928,1.0632509744143053,1.038368832779833
